"","Land_use","species","guild","A_match","SD_match","A_mtheta","A_nopartners","p_value","forest_cover","Coef_matchr"
"4122","Core",34,"parasites",0.335812832147325,0.064218386603286,0.528835371577877,3.69870609981516,0.5,0.7,0.191232676228146
"4123","Core",35,"hosts",0.303063078229405,0.0676018676269524,0.492396683941398,3.50671140939597,0.5,0.7,0.223062037190096
"4124","Core",35,"parasites",0.391716270745511,0.062085571339295,0.25057578570726,1.58956916099773,0.5,0.7,0.158496279006063
"4125","Core",36,"hosts",0.107971916415729,0.0328667933205534,0.679341771188684,1.56428571428571,0.5,0.7,0.304401314819725
"4126","Core",36,"parasites",0.327615776313709,0.0582860458172383,0.805103930307283,1.42776203966006,0.5,0.7,0.177909765131171
"4127","Core",37,"hosts",0.311526941825973,0.0803590263647203,0.339868479118908,7.59955257270694,0.5,0.7,0.257952092020378
"4128","Core",37,"parasites",0.330075668051783,0.0576053379425197,0.80046882652496,1.43707713125846,0.5,0.7,0.174521612824495
"4129","Core",38,"hosts",0.236008622981077,0.0613503091517957,0.772480086687611,0.751838235294118,0.5,0.7,0.259949439036872
"4130","Core",38,"parasites",0.403444365771787,0.059552345438685,0.770781087760376,1,0.5,0.7,0.147609808169614
"4131","Core",39,"hosts",0.396539332024807,0.0606629402114375,0.694045495723945,0.78240302743614,0.5,0.7,0.152980890701764
"4132","Core",39,"parasites",0.404878495436284,0.0609039651487476,0.764231806820253,1,0.5,0.7,0.150425290143206
"4133","Core",40,"hosts",0.346984044233307,0.0573120779117021,0.780245517558646,0.825523429710867,0.5,0.7,0.165172084607921
"4134","Core",40,"parasites",0.404673216706677,0.0601944599578139,0.768638729540594,1,0.5,0.7,0.14874831709321
"4135","Core",41,"hosts",0.332862799723039,0.0623973052456315,0.732901543165624,0.952830188679245,0.5,0.7,0.187456529529733
"4136","Core",41,"parasites",0.405337377920977,0.0602395999987778,0.770340724640727,1,0.5,0.7,0.148615951254616
"4137","Core",42,"hosts",0.294854253580055,0.079410972781287,0.172011963653118,3.65699208443272,0.5,0.7,0.269322798694937
"4138","Core",42,"parasites",0.404668261662545,0.0610395159350833,0.767172797856982,1,0.5,0.7,0.150838406956621
"4139","Core",43,"hosts",0.349617184119361,0.0627509076951555,0.707362987546103,0.881263616557734,0.5,0.7,0.179484620738013
"4140","Core",43,"parasites",0.404120103218819,0.0600594173230594,0.774007674849697,1,0.5,0.7,0.14861774221249
"4141","Core",44,"hosts",0.262625229644693,0.0495723885080514,0.0900227378692914,7.63075506445672,0.5,0.7,0.188757144829985
"4142","Core",44,"parasites",0.299631901475224,0.0547744045484422,0.386576010891401,1,0.5,0.7,0.182805650128584
"4143","Core",45,"hosts",0.213840032202186,0.0374941351951912,0.126203284052398,6.86271186440678,0.5,0.7,0.175337306158561
"4144","Core",45,"parasites",0.296421349724123,0.055611119924572,0.370386137742265,1,0.5,0.7,0.187608348644012
"4145","Core",46,"hosts",0.27753122013178,0.0777320216907113,0.188970755064327,8.44078947368421,0.5,0.7,0.280083882648596
"4146","Core",46,"parasites",0.30410418796137,0.0494009783146884,0.370382154987355,1,0.5,0.7,0.162447543540452
"4147","Core",47,"hosts",0.183335323684471,0.0636357545521708,0.633320610496219,0.751968503937008,0.5,0.7,0.347100347457814
"4148","Core",47,"parasites",0.321295935404646,0.0596997081989067,0.691000577610274,1.46814044213264,0.5,0.7,0.185809098779043
"4149","Core",48,"hosts",0.320315347922539,0.0720527976461397,0.640527814730563,0.758533501896334,0.5,0.7,0.224943319492652
"4150","Core",48,"parasites",0.294228855183329,0.0609140896508191,0.389595445543541,1,0.5,0.7,0.207029625333193
"4151","Core",49,"hosts",0.32707727269357,0.0947347827431924,0.624736418643526,0.949447077409163,0.5,0.7,0.289640371411397
"4152","Core",49,"parasites",0.28082372316395,0.0534831555812486,0.366494505220638,1,0.5,0.7,0.190450988181024
"4153","Core",50,"hosts",0.244927061522358,0.0464543780089159,0.105965398764166,7.03947368421053,0.5,0.7,0.189666171309026
"4154","Core",50,"parasites",0.422235092827408,0.0608896851383123,0.315507920159159,1,0.5,0.7,0.144208016274956
"4155","Core",51,"hosts",0.301022447523778,0.062509390883758,0.636946453899741,0.791116446578631,0.5,0.7,0.207656908639082
"4156","Core",51,"parasites",0.423497400021124,0.0607513896498294,0.31346926614396,1,0.5,0.7,0.143451623662387
"4157","Core",52,"parasites",0.422881037364097,0.0605361849360675,0.312208297589044,1,0.5,0.7,0.143151807688994
"4158","Core",53,"parasites",0.403100836797151,0.0612223320083233,0.353495120234248,1.63763440860215,0.5,0.7,0.151878454271559
"4159","Core",55,"parasites",0.387740134176771,0.0598917119066225,0.609120721897722,1.74375,0.5,0.7,0.15446353531027
"4160","Core",56,"parasites",0.452548051253467,0.0513030850391681,0.300132672890492,1,0.5,0.7,0.113364945218677
"4161","Core",57,"parasites",0.447956831268225,0.0514611788514942,0.309873851075766,1,0.5,0.7,0.114879772467809
"4162","Core",58,"parasites",0.398205342856579,0.0664338682691877,0.538989010005204,1.57590361445783,0.5,0.7,0.166833191620724
"4163","Core",59,"parasites",0.400333489026017,0.0646704461745231,0.523795483796105,1.57882069795427,0.5,0.7,0.161541434697012
"4164","Core",60,"parasites",0.399667474348154,0.0681863751002209,0.511603626893698,1.5812274368231,0.5,0.7,0.17060776639738
"4165","Core",61,"parasites",0.398368286590398,0.0693477098748958,0.513422880639487,1.57907253269917,0.5,0.7,0.174079393890606
"4166","Core",62,"parasites",0.44647475714756,0.0515181267943505,0.306153142603777,1,0.5,0.7,0.115388666368262
"4167","Core",63,"parasites",0.449717534344232,0.0496908282787059,0.310853282140185,1,0.5,0.7,0.110493419722146
"4168","Core",64,"parasites",0.449769840979603,0.0519989226476919,0.296495411693427,1,0.5,0.7,0.115612293021777
"4169","Core",65,"parasites",0.449452129318232,0.0504876809134213,0.306289536383077,1,0.5,0.7,0.112331609130444
"4170","Core",66,"parasites",0.4504307366819,0.05189517940066,0.317212039230354,1,0.5,0.7,0.115212340487565
"4171","Core",67,"parasites",0.448403784172025,0.0517728121388362,0.307121351803005,1,0.5,0.7,0.115460248031658
"4172","Core",68,"parasites",0.448372346442099,0.0514469710219634,0.308323040768467,1,0.5,0.7,0.114741623630901
"4173","Core",69,"parasites",0.38743944852045,0.0607522743850905,0.12629897093477,2.34720908230842,0.5,0.7,0.156804565505889
"4174","Core",70,"parasites",0.387283055062425,0.0604742760010148,0.125825599023287,2.35694050991501,0.5,0.7,0.156150069595137
"4175","Core",71,"parasites",0.388248456527349,0.0597858732074365,0.127063806586638,2.34901222953904,0.5,0.7,0.153988695131426
"4176","Core",72,"parasites",0.386800633343057,0.0608273963915395,0.125316040708068,2.35056390977444,0.5,0.7,0.157257747656249
"4177","Core",74,"parasites",0.387417740073907,0.0608562483164596,0.123690142436357,2.34799235181644,0.5,0.7,0.157081728639608
"4178","Core",77,"parasites",0.373148958584495,0.0584682526721436,0.667077839732311,1,0.5,0.7,0.156688773550213
"4179","Core",78,"parasites",0.388606268192699,0.0611311879313509,0.607286200157748,1.74157303370787,0.5,0.7,0.15730880568565
"4180","Core",79,"parasites",0.392779424853403,0.0578665170864626,0.851163385005463,1,0.5,0.7,0.147325734050505
"4181","Core",80,"parasites",0.313764840555526,0.0686522764438997,0.772325648280771,1.14250614250614,0.5,0.7,0.21880168702889
"4182","Core",81,"parasites",0.368488730861517,0.060758985676117,0.576032126078866,1,0.5,0.7,0.164886957422182
"4183","Core",82,"parasites",0.370268153973443,0.0570470154735431,0.589291913205909,1,0.5,0.7,0.154069462526974
"4184","Core",83,"parasites",0.367358970386206,0.0592070537102937,0.580773710585732,1,0.5,0.7,0.161169478583983
"4185","Core",84,"parasites",0.363623412993109,0.0577336087484885,0.599607528571092,1,0.5,0.7,0.158773078645468
"4186","Core",85,"parasites",0.37469289131783,0.0564219905244592,0.598721462265072,1,0.5,0.7,0.150581961472548
"4187","Core",86,"parasites",0.366914720536205,0.0578081455638562,0.558679811017284,1,0.5,0.7,0.157551993224409
"4188","Core",87,"parasites",0.364398070397353,0.0554936330453771,0.599733494157098,1,0.5,0.7,0.152288493143953
"4189","Core",88,"parasites",0.36929040182038,0.0595903007843721,0.584586711001715,1,0.5,0.7,0.16136433682172
"4190","Core",89,"parasites",0.365667342347069,0.0596006467913365,0.606971758214571,1,0.5,0.7,0.162991440276795
"4191","Core",90,"parasites",0.239601183174621,0.0784508384086558,0.876549089163675,1,0.5,0.7,0.327422583516547
"4192","Core",91,"parasites",0.291842707769326,0.0895679452965192,0.879256122233324,1,0.5,0.7,0.306904859748334
"4193","Core",92,"parasites",0.379086471808082,0.0592441290694555,0.475684538111686,1,0.5,0.7,0.15628130644411
"4194","Core",93,"parasites",0.378436569475261,0.0608778136813506,0.469917839507088,1,0.5,0.7,0.160866624929413
"4195","Core",94,"parasites",0.339490085814136,0.0634357280292391,0.404735232772649,1,0.5,0.7,0.186855907373887
"4196","Core",95,"parasites",0.339269818225806,0.0598717277020218,0.393385482655877,1,0.5,0.7,0.176472307543058
"4197","Core",96,"parasites",0.344009231754608,0.06491881590545,0.397123475286211,1,0.5,0.7,0.188712423717043
"4198","Core",97,"parasites",0.341147755092962,0.0627695904414374,0.402598230443883,1,0.5,0.7,0.183995320222268
"4199","Core",98,"parasites",0.343161456735785,0.0642801672671828,0.387815226038261,1,0.5,0.7,0.187317561472747
"4200","Core",99,"parasites",0.34121918015699,0.0606028498278186,0.41396381660714,1,0.5,0.7,0.177606809206728
"4201","Core",100,"parasites",0.362782805381845,0.0565925282023598,0.329927284682544,1,0.5,0.7,0.155995618763667
"4202","Core",101,"parasites",0.362401666522617,0.0553627951939697,0.330217676121416,1,0.5,0.7,0.152766392398791
"4203","Core",102,"parasites",0.361577804322998,0.0551044794600965,0.328911655903664,1,0.5,0.7,0.152400061069212
"4204","Disturbed",1,"hosts",0.1821036290593,0.0740022377062094,0.443727139614934,2.93710691823899,0.5,0.7,0.4063743160336
"4205","Disturbed",1,"parasites",0.425631217129871,0.0720174754229287,0.809849607276182,1.48186528497409,0.5,0.7,0.169201582319453
"4206","Disturbed",2,"hosts",0.371504685755656,0.109512495901184,0.529121659024994,1.34065934065934,0.5,0.7,0.294780927671024
"4207","Disturbed",2,"parasites",0.462529521912554,0.0701339031629568,0.683172872521067,1.52477477477477,0.5,0.7,0.151631192908409
"4208","Disturbed",3,"hosts",0.45020561583241,0.0716549111099269,0.554054086516614,1.11777777777778,0.5,0.7,0.159160411576475
"4209","Disturbed",3,"parasites",0.440264491251698,0.070342458376288,0.82407917504303,1.48484848484848,0.5,0.7,0.159773181289957
"4210","Disturbed",4,"hosts",0.335202533100848,0.092585573252841,0.720640958002282,1.54710144927536,0.5,0.7,0.276207856773523
"4211","Disturbed",4,"parasites",0.243644628266372,0.0567790191360332,0.575858351023384,1,0.5,0.7,0.233040307681062
"4212","Disturbed",5,"hosts",0.351726181859953,0.0608234625333309,0.187808755597619,2.6004016064257,0.5,0.7,0.172928447383963
"4213","Disturbed",5,"parasites",0.442419571536994,0.0810311254704863,0.48536246949194,3.58804523424879,0.5,0.7,0.183154477522274
"4214","Disturbed",6,"hosts",0.35520556259653,0.0780564611449408,0.685615583696267,0.968847352024922,0.5,0.7,0.219750109132168
"4215","Disturbed",6,"parasites",0.454081492550329,0.0904911677104314,0.805943073649933,1,0.5,0.7,0.199283981388873
"4216","Disturbed",7,"hosts",0.373423475738598,0.0816308411586529,0.34029206335187,0.938247011952191,0.5,0.7,0.21860125691668
"4217","Disturbed",7,"parasites",0.493241293796183,0.0507551258204597,0.828249936438544,1,0.5,0.7,0.102901209730085
"4218","Disturbed",8,"hosts",0.416060471296463,0.0749110186829635,0.469297262278592,0.936575052854123,0.5,0.7,0.180048391642535
"4219","Disturbed",8,"parasites",0.468576150666093,0.0631514795919291,0.793494516672987,1,0.5,0.7,0.134773140933779
"4220","Disturbed",9,"hosts",0.407816520948943,0.0746068592049862,0.363813155672784,0.945833333333333,0.5,0.7,0.182942218798259
"4221","Disturbed",9,"parasites",0.472821471046872,0.0721975000994367,0.777629159436016,1,0.5,0.7,0.15269505409639
"4222","Disturbed",10,"hosts",0.417017735329035,0.0743997198856283,0.393249630709271,0.937634408602151,0.5,0.7,0.178409006578402
"4223","Disturbed",10,"parasites",0.468414229156774,0.0663922328446468,0.801918880736123,1.32628398791541,0.5,0.7,0.141738292118419
"4224","Disturbed",11,"hosts",0.417518909276858,0.0732321393564585,0.444864332985415,0.946759259259259,0.5,0.7,0.175398377724488
"4225","Disturbed",11,"parasites",0.427021450051873,0.0822964540470044,0.778008838199004,1.94433399602386,0.5,0.7,0.192722061238393
"4226","Disturbed",12,"hosts",0.383075383256768,0.0630785099997534,0.12073651591761,4.01851851851852,0.5,0.7,0.164663438990735
"4227","Disturbed",12,"parasites",0.453407426318886,0.0688239588732264,0.75400846240359,1.44356955380577,0.5,0.7,0.151792747269256
"4228","Disturbed",13,"hosts",0.329716697867608,0.0739140452939267,0.278049093976908,1.96303501945525,0.5,0.7,0.224174407216724
"4229","Disturbed",13,"parasites",0.398844953218133,0.0779539917654025,0.892815113305144,1,0.5,0.7,0.19544936230588
"4230","Disturbed",14,"hosts",0.273743172383392,0.0839681400258296,0.76096395687227,0.832268370607029,0.5,0.7,0.306740582038071
"4231","Disturbed",14,"parasites",0.456752680222915,0.0662402812489487,0.503676885947297,7.6039603960396,0.5,0.7,0.145024395295547
"4232","Disturbed",15,"hosts",0.327590015423881,0.105220417594469,0.751973465457384,0.847058823529412,0.5,0.7,0.321195435270884
"4233","Disturbed",15,"parasites",0.43792699838222,0.0986531446919236,0.51219180832051,1.41087613293051,0.5,0.7,0.225273036502353
"4234","Disturbed",16,"hosts",0.393334422884096,0.0779046982196804,0.395568126421918,2.0343137254902,0.5,0.7,0.198062243442742
"4235","Disturbed",16,"parasites",0.463584038153078,0.069459929803371,0.311634468444654,4.68491124260355,0.5,0.7,0.14983244479275
"4236","Disturbed",17,"hosts",0.340932778385426,0.081799699353065,0.899675261810771,0.45,0.5,0.7,0.239929113711061
"4237","Disturbed",17,"parasites",0.467537462438183,0.0653654074785209,0.34387143769134,2.47619047619048,0.5,0.7,0.139807850129578
"4238","Disturbed",18,"hosts",0.350463984631064,0.0755730498832801,0.481618245834148,0.901996370235935,0.5,0.7,0.215637135903812
"4239","Disturbed",18,"parasites",0.417577996568352,0.0706638881545765,0.764211789069048,1,0.5,0.7,0.169223207964239
"4240","Disturbed",19,"hosts",0.443523795486829,0.0612195874942007,0.71699151975608,0.572668112798265,0.5,0.7,0.13802999549777
"4241","Disturbed",19,"parasites",0.462406103743272,0.0659414849137603,0.532688435684633,2.05347593582888,0.5,0.7,0.142605135139762
"4242","Disturbed",20,"hosts",0.405461321675918,0.0683546917530716,0.153495938440271,4.13861386138614,0.5,0.7,0.168584987269654
"4243","Disturbed",21,"hosts",0.166014927228876,0.0874409730131787,0.276295910080407,6.3455497382199,0.5,0.7,0.526705486505009
"4244","Disturbed",21,"parasites",0.463461127348109,0.0693030988489944,0.429834934569909,2.64273204903678,0.5,0.7,0.149533789911447
"4245","Disturbed",22,"hosts",0.461241243927048,0.0657193320932938,0.451289121269805,3.07894736842105,0.5,0.7,0.142483641605321
"4246","Disturbed",22,"parasites",0.470842514562668,0.0588031594304124,0.838105232915511,1.39353099730458,0.5,0.7,0.124889230712376
"4247","Disturbed",23,"hosts",0.196678252175997,0.112442490325036,0.269468878772173,6.35436893203883,0.5,0.7,0.571707797283134
"4248","Disturbed",23,"parasites",0.41152814080942,0.0676517703473462,0.516710547851368,1,0.5,0.7,0.164391602028198
"4249","Disturbed",24,"hosts",0.347850324475975,0.0610815435355788,0.177644930945982,4.42008196721311,0.5,0.7,0.175597201548097
"4250","Disturbed",24,"parasites",0.474046646082655,0.0540058042180509,0.752181805340474,1,0.5,0.7,0.113925084512958
"4251","Disturbed",25,"hosts",0.36907389949661,0.0718489070965193,0.674140605415645,0.952247191011236,0.5,0.7,0.194673498165316
"4252","Disturbed",25,"parasites",0.466386766413003,0.0641820401998664,0.325355286452765,1.58797327394209,0.5,0.7,0.137615483161096
"4253","Disturbed",26,"hosts",0.386249748182813,0.0805347551145794,0.869418705859019,0.38655462184874,0.5,0.7,0.208504356296595
"4254","Disturbed",26,"parasites",0.300378528033834,0.0961914369087944,0.786559986965717,1.11111111111111,0.5,0.7,0.320234064460026
"4255","Disturbed",27,"hosts",0.456718832632086,0.0661526446362264,0.626492985698667,1.1368909512761,0.5,0.7,0.144843260031531
"4256","Disturbed",27,"parasites",0.459439757205228,0.0907275147537982,0.53485972740873,1.19512195121951,0.5,0.7,0.197474235372432
"4257","Disturbed",28,"parasites",0.393225166180678,0.0897305215652801,0.423608335423166,1,0.5,0.7,0.228191197518755
"4258","Disturbed",29,"hosts",0.13125700613537,0.0652560347289977,0.315830117859756,3.34905660377358,0.5,0.7,0.497162297467738
"4259","Disturbed",29,"parasites",0.382426547817151,0.0890457678485619,0.418118764080044,1,0.5,0.7,0.232844106552815
"4260","Disturbed",30,"hosts",0.406424470058389,0.0738606786892276,0.720914031626318,0.772853185595568,0.5,0.7,0.181732853532703
"4261","Disturbed",30,"parasites",0.448479196265143,0.0898232294472826,0.672461413844049,1.63224181360202,0.5,0.7,0.200284049283255
"4262","Disturbed",31,"hosts",0.29221931090961,0.0727880211793068,0.969063634270056,0.0263157894736842,0.5,0.7,0.24908696469352
"4263","Disturbed",31,"parasites",0.349464283451873,0.111417133926689,0.663485713570542,1.58552631578947,0.5,0.7,0.318822664296773
"4264","Disturbed",32,"hosts",0.416324274857637,0.0890990724875365,0.636650726217778,1.25284090909091,0.5,0.7,0.214013637609779
"4265","Disturbed",32,"parasites",0.38807589222062,0.110608484128961,0.691943822270753,1.91447368421053,0.5,0.7,0.285017663674096
"4266","Disturbed",33,"hosts",0.139677693474197,0.0834642594976851,0.540474594737738,1.83333333333333,0.5,0.7,0.59754895303382
"4267","Disturbed",33,"parasites",0.423629152293986,0.102472358871426,0.652920190512691,1.67741935483871,0.5,0.7,0.241891659996791
"4268","Disturbed",34,"hosts",0.437866639594791,0.0813087033678487,0.643446980282759,1.43765903307888,0.5,0.7,0.185692848039515
"4269","Disturbed",34,"parasites",0.480710009840213,0.0591996304947765,0.560037737531827,2.06896551724138,0.5,0.7,0.123150401037945
"4270","Disturbed",35,"hosts",0.437136278601791,0.0834431321191036,0.523873453750344,2.71714285714286,0.5,0.7,0.190885854603516
"4271","Disturbed",35,"parasites",0.444166544519353,0.098391854639822,0.493797432500843,1.07407407407407,0.5,0.7,0.221520183935273
"4272","Disturbed",36,"hosts",0.20281018717719,0.0805399075054909,0.463145644048527,1.45923460898502,0.5,0.7,0.39711963499706
"4273","Disturbed",36,"parasites",0.475637181971698,0.058595539605828,0.840350001171905,1.34550561797753,0.5,0.7,0.123193774218675
"4274","Disturbed",37,"hosts",0.347414994524884,0.112145588118422,0.420067835896122,4.27920227920228,0.5,0.7,0.322800080266512
"4275","Disturbed",37,"parasites",0.475601663745561,0.0564724433875215,0.829302196889338,1.34670487106017,0.5,0.7,0.118738952557015
"4276","Disturbed",38,"hosts",0.417230661709658,0.0829874045819865,0.69016794448419,1.23552123552124,0.5,0.7,0.198900541589955
"4277","Disturbed",38,"parasites",0.389694046357367,0.0662346513291798,0.947830814995213,1,0.5,0.7,0.169965776865987
"4278","Disturbed",39,"hosts",0.259774491566116,0.0859747814766048,0.791740293020062,0.708333333333333,0.5,0.7,0.330959290722827
"4279","Disturbed",39,"parasites",0.381554583562328,0.0787095861228753,0.935893516591323,1,0.5,0.7,0.206286569507342
"4280","Disturbed",40,"hosts",0.412108724539445,0.0675947067952747,0.939249382372248,0.161904761904762,0.5,0.7,0.164021537934718
"4281","Disturbed",40,"parasites",0.381046015980867,0.0575535839068707,0.905269420194205,1,0.5,0.7,0.151041033085517
"4282","Disturbed",41,"hosts",0.412787443630651,0.0720156662595166,0.616784045198138,0.90632318501171,0.5,0.7,0.17446186256565
"4283","Disturbed",41,"parasites",0.378408768892525,0.0651207117662223,0.959493224286235,1,0.5,0.7,0.172090916277677
"4284","Disturbed",42,"hosts",0.244420236197097,0.146809875018399,0.578723693414087,0.642857142857143,0.5,0.7,0.600645336501571
"4285","Disturbed",42,"parasites",0.338400649042553,0.0792983872131664,0.940541618847492,1,0.5,0.7,0.234332846102771
"4286","Disturbed",43,"hosts",0.399590266960812,0.0747161738249414,0.773935168151293,0.775,0.5,0.7,0.186981966285652
"4287","Disturbed",43,"parasites",0.361992606023603,0.0524269746397229,0.948588326521635,1,0.5,0.7,0.144828854974747
"4288","Disturbed",44,"hosts",0.148124039593061,0.0885701892245758,0.34309982956562,5.2,0.5,0.7,0.597946082674383
"4289","Disturbed",44,"parasites",0.470600648989913,0.0649857287133474,0.322805683549386,1,0.5,0.7,0.138091030798261
"4290","Disturbed",45,"hosts",0.088571569635454,0.0345584935274106,0.28135240961704,5.03030303030303,0.5,0.7,0.390175918408669
"4291","Disturbed",45,"parasites",0.487731915930721,0.0410118568494724,0.449688367382871,1,0.5,0.7,0.084086883613534
"4292","Disturbed",46,"hosts",0.406906273319894,0.0980469981355446,0.239116668939532,4.77428571428571,0.5,0.7,0.240957204556205
"4293","Disturbed",46,"parasites",0.458590087362978,0.0672621356110899,0.465782674541493,1,0.5,0.7,0.146671586378733
"4294","Disturbed",47,"hosts",0.342067626908337,0.085103171617205,0.533344331267969,0.769516728624535,0.5,0.7,0.248790487385144
"4295","Disturbed",47,"parasites",0.483538577329281,0.0591194884329923,0.690909364442018,1.29141104294479,0.5,0.7,0.12226426433135
"4296","Disturbed",48,"hosts",0.446936635227774,0.062471378462047,0.659122020440983,0.749440715883669,0.5,0.7,0.139776812948461
"4297","Disturbed",48,"parasites",0.500119195665825,0.0605168496114098,0.401766070711633,1,0.5,0.7,0.121004852714845
"4298","Disturbed",49,"parasites",0.47496470449009,0.0718627971192661,0.339250473861434,1,0.5,0.7,0.151301341846898
"4299","Disturbed",50,"hosts",0.0996237560609469,0.0333962179252781,0.259000606192863,3.79545454545455,0.5,0.7,0.335223437117221
"4300","Disturbed",50,"parasites",0.276362254458867,0.0419277606732869,0.347336844708075,1,0.5,0.7,0.151713050522706
"4301","Disturbed",51,"hosts",0.469939823226214,0.0646060969583154,0.761267848017849,0.545882352941176,0.5,0.7,0.137477382773786
"4302","Disturbed",51,"parasites",0.257515461599746,0.0428864774839881,0.462467679962632,1,0.5,0.7,0.166539427254455
"4303","Disturbed",52,"parasites",0.269086039252552,0.0564628518684267,0.354448943075241,1,0.5,0.7,0.209831963134413
"4304","Disturbed",53,"parasites",0.335523776255476,0.096395664265282,0.730577232030245,1.05405405405405,0.5,0.7,0.287299056242988
"4305","Disturbed",55,"parasites",0.374520880794602,0.102567212512447,0.773159895034155,1.04166666666667,0.5,0.7,0.273862467413926
"4306","Disturbed",56,"parasites",0.344959084855432,0.0600554426824421,0.316162289555541,1,0.5,0.7,0.174094393564415
"4307","Disturbed",57,"parasites",0.398680487649756,0.0533923927658874,0.422729823946435,1,0.5,0.7,0.133922763766641
"4308","Disturbed",58,"parasites",0.429306984473926,0.0946276019373775,0.60878909444271,1.20740740740741,0.5,0.7,0.220419432619608
"4309","Disturbed",59,"parasites",0.418932679737475,0.0972582180797359,0.593851414226182,1.27210884353742,0.5,0.7,0.23215715264964
"4310","Disturbed",60,"parasites",0.42805788722492,0.0909208517686725,0.636919552548233,1.25,0.5,0.7,0.212403169015546
"4311","Disturbed",61,"parasites",0.425612496027083,0.094988843631428,0.648382393718983,1.18045112781955,0.5,0.7,0.22318151961728
"4312","Disturbed",62,"parasites",0.382821938053975,0.0626876206649508,0.299843483190675,1,0.5,0.7,0.163751380037453
"4313","Disturbed",63,"parasites",0.401374041663723,0.0543201719201273,0.444375579994371,1,0.5,0.7,0.135335538130384
"4314","Disturbed",64,"parasites",0.400969472538467,0.0543389197304484,0.368344294278984,1,0.5,0.7,0.135518844829853
"4315","Disturbed",65,"parasites",0.382238945422316,0.061905028305575,0.306929042098039,1,0.5,0.7,0.161953743978598
"4316","Disturbed",66,"parasites",0.371396827801126,0.0474439174091245,0.405601209887077,1,0.5,0.7,0.127744541303755
"4317","Disturbed",67,"parasites",0.396402546102615,0.0609326584771781,0.386469882848885,1,0.5,0.7,0.153714094614833
"4318","Disturbed",68,"parasites",0.40631874329541,0.0920703209008941,0.357398933648329,1,0.5,0.7,0.22659629273847
"4319","Disturbed",69,"parasites",0.442706005978496,0.115765657721188,0.360841008623051,1.21875,0.5,0.7,0.261495566262572
"4320","Disturbed",70,"parasites",0.435591796009144,0.103791865755647,0.374671821759409,1.16763005780347,0.5,0.7,0.238277825033848
"4321","Disturbed",71,"parasites",0.447211825994428,0.101157600620109,0.35540158993587,1.18478260869565,0.5,0.7,0.226196166425548
"4322","Disturbed",72,"parasites",0.449459137717481,0.108510828229473,0.383053766040278,1.19642857142857,0.5,0.7,0.241425346874758
"4323","Disturbed",74,"parasites",0.441909661545976,0.107234628764464,0.352250654527973,1.18674698795181,0.5,0.7,0.242661878876588
"4324","Disturbed",77,"parasites",0.410444598093163,0.15486369530745,0.755338099907643,1,0.5,0.7,0.37730718354417
"4325","Disturbed",78,"parasites",0.361531484638825,0.0931731782034057,0.846401330007402,1.06666666666667,0.5,0.7,0.257718019487257
"4326","Disturbed",79,"parasites",0.412449807807744,0.0240336723194208,0.969140916055996,1,0.5,0.7,0.0582705382920767
"4327","Disturbed",80,"parasites",0.392471713158453,0.0893667625111899,0.473584852969373,1.43287037037037,0.5,0.7,0.227702429283381
"4328","Disturbed",81,"parasites",0.476407298839439,0.0534243271164179,0.672916677772206,1,0.5,0.7,0.112140026499517
"4329","Disturbed",82,"parasites",0.458029689995933,0.0984763904215622,0.67112002080761,1,0.5,0.7,0.215000015441
"4330","Disturbed",83,"parasites",0.44606851632152,0.0867429082903349,0.587363386296022,1,0.5,0.7,0.194460951886171
"4331","Disturbed",84,"parasites",0.443936253909404,0.0619721692082081,0.726444210239575,1,0.5,0.7,0.139596999935164
"4332","Disturbed",85,"parasites",0.474894962595877,0.0663642079889747,0.766108707996886,1,0.5,0.7,0.139745024091673
"4333","Disturbed",86,"parasites",0.471895510676309,0.0618798381065734,0.76668514070267,1,0.5,0.7,0.131130380998727
"4334","Disturbed",87,"parasites",0.425148783401252,0.0612747072828709,0.609030342134754,1,0.5,0.7,0.144125326650742
"4335","Disturbed",88,"parasites",0.457109645548221,0.0534017543164217,0.699844964403104,1,0.5,0.7,0.116824824933142
"4336","Disturbed",89,"parasites",0.436312802920105,0.0682277114902527,0.70041259167622,1,0.5,0.7,0.1563733886185
"4337","Disturbed",90,"parasites",0.472120540993899,0.0657331855810102,0.854075405827037,1,0.5,0.7,0.139229666734326
"4338","Disturbed",91,"parasites",0.481921866246368,0.0671144576152959,0.865523739098467,1,0.5,0.7,0.139264188483586
"4339","Disturbed",92,"parasites",0.254092288751386,0.098577892854778,0.550894637404768,1,0.5,0.7,0.387960978033578
"4340","Disturbed",93,"parasites",0.247600943739712,0.0896251770737626,0.519618191401237,1,0.5,0.7,0.361974295089845
"4341","Disturbed",94,"parasites",0.461606544568352,0.0900827852207778,0.495379244331658,1,0.5,0.7,0.19515058068558
"4342","Disturbed",95,"parasites",0.506374296776655,0.038420049461289,0.411993104371243,1,0.5,0.7,0.0758728270882889
"4343","Disturbed",96,"parasites",0.501208004236173,0.0846605731677168,0.419528197644024,1,0.5,0.7,0.168913050973193
"4344","Disturbed",97,"parasites",0.520319766053218,0.0530662622507208,0.431252933687191,1,0.5,0.7,0.101987788496379
"4345","Disturbed",98,"parasites",0.485603751766159,0.0710693583873596,0.549264923726586,1,0.5,0.7,0.146352572707434
"4346","Disturbed",99,"parasites",0.478257584751794,0.0687922455701759,0.555898084433457,1,0.5,0.7,0.143839319570599
